0.4529	0.4749	0.4654	0.4473	0.431	0.4274	0.4706	0.4847	0.4703	0.5009	0.4979	0.4843
0.4736	0.452	0.4487	0.4255	0.4091	0.3819	0.5054	0.4736	0.4787	0.4766	0.3487	0.2418
0.3221	0.2897	0.3048	0.272	0.2673	0.266	0.4509	0.5156	0.4902	0.4816	0.4942	0.5408
0.505	0.5091	0.5008	0.4579	0.4443	0.4617	0.4685	0.5425	0.5408	0.5079	0.548	0.568
0.4726	0.451	0.4061	0.4027	0.4511	0.3955	0.511	0.5483	0.5295	0.4753	0.5198	0.5161
1.1079	0.6163	0.358	0.222	0.1483	0.1077	0.0658	0.0497	0.0501	0.0502	0.0497	0.0498
1.1252	0.6406	0.3849	0.246	0.1572	0.1159	0.0649	0.0492	0.0494	0.0492	0.0493	0.0493
0.0493	0.0495	0.0495	0.0497	0.0491	0.0496	0.0494	0.0493	0.0497	0.0578	0.0496	0.0486
