0.1095	0.113	0.109	0.1052	0.1036	0.1044	0.2772	0.2678	0.2807	0.2581	0.2649	0.2696
0.4331	0.4263	0.4143	0.3668	0.3659	0.3804	0.4501	0.4861	0.5142	0.4624	0.4706	0.4509
0.641	0.6256	0.6222	0.5668	0.5517	0.558	0.6411	0.6252	0.6634	0.5882	0.6164	0.6089
1.1323	0.6362	0.3694	0.2275	0.1501	0.1121	0.0667	0.0491	0.0496	0.0494	0.049	0.0494
1.1628	0.6607	0.3919	0.235	0.1576	0.1191	0.0668	0.0493	0.05	0.0489	0.0491	0.0498
0.0489	0.0494	0.0495	0.05	0.0501	0.0504	0.0501	0.0498	0.0499	0.0498	0.0494	0.0497
0.0488	0.0496	0.0496	0.0492	0.0494	0.0502	0.0504	0.0493	0.0493	0.0491	0.0491	0.0493
0.0494	0.0495	0.0495	0.0496	0.049	0.0501	0.0494	0.0488	0.0498	0.0499	0.0496	0.049
